name,product_id,price,brand,age,images,color,shoes sizes
Vans Men's Authentic Black/White Sneaker,061014AAAA9, R 649.00,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/31152145.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/31152145_01.jpg']]",Black/White,"['6', '7', '8', '10', '11']"
Converse Men's Chuck Taylor All Star Mono Low,061014AAAA2, R 699.95,Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/31164195.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/31164195_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Converse Men's Chuck Taylor All Star Low Black Sneaker,061014AAAA1, R 749.95,Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/30707171.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/30707171_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Converse Men's Chuck Taylor All Star High Black Sneaker,061014AAAA0, R 849.95,Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/30707220.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/30707220_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Converse Women's CTAS High Multicolour Sneaker,060609AABB7," R 1,199.95",Converse,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59056327.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59056327_01.jpg']]",Multicolour,"['3', '4', '5', '6', '7', '8']"
Converse Women's CTAS Low Move Black Sneaker,060609AAAZ9," R 1,299.95",Converse,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59018873.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59018873_01.jpg']]",Black,"['3', '4', '5', '6', '7', '8']"
Converse Women's CTAS Multicolour Sneaker,060609AABC0," R 1,099.95",Converse,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59056330.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59056330_01.jpg']]",Multicolour,"['3', '4', '5', '6', '7', '8']"
Puma Women's Cuise Rider White/Pink Sneaker,060601ACSB8," R 1,699.95",Puma,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59108077.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59108077_01.jpg']]",White/Pink,"['3', '4', '5', '6', '7', '8']"
Nike Women's Dunk Low Disrupt Multicolour Sneaker,060601ACIZ5," R 2,099.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732208.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732208_01.jpg']]",Multicolour,"['3', '4', '5', '6', '7', '8']"
Nike Junior Air Force 1 LV8 S50 Natural Sneaker,060601ACIG5," R 1,699.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727195.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727195_01.jpg']]",Natural,"['3', '4', '5', '6']"
Nike Women's Daybreak Natural Sneaker,060601ACJA3," R 1,699.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732214.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732214_01.jpg']]",Natural,"['3', '4', '5', '6', '7', '8']"
Nike Women's Blazer Low Platform Mint Sneaker,060601ACIX6," R 1,799.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731726.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731726_01.jpg']]",Mint,"['3', '4', '5', '6', '7', '8']"
Nike Junior Court Legacy Natural Sneaker,060601ACIG6, R 949.95,Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727196.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727196_01.jpg']]",Natural,"['3', '4', '5', '6']"
Nike Women's Air Max 90 Black Sneaker,060601ACIZ7," R 2,599.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732215.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57732215_01.jpg']]",Black,"['3', '4', '5', '6', '7', '8']"
Nike Junior Air Force 1 White/Black Sneaker,060601ACIG7," R 1,699.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727192.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727192_01.jpg']]",White/Black,"['3', '4', '5', '6']"
Nike Women's Air Force 1 '07 SE White/Orange Sneaker,060601ACIZ0," R 2,099.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731975.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731975_01.jpg']]",White/Orange,"['3', '4', '5', '6', '7', '8']"
Nike Women's Blazer Mid '77 SE Grey Sneaker,060601ACIY7," R 2,099.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731967.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57731967_01.jpg']]",Grey,"['3', '4', '5', '6', '7', '8']"
Nike Junior Blazer Mid '77 SE Black/White Sneaker,060601ACIG8," R 1,599.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727188.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57727188_01.jpg']]",Black/White,"['3', '4', '5', '6']"
Nike Junior Waffle Trainer 2 Black/White Sneaker,060601ACIH4," R 1,299.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57728207.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57728207_01.jpg']]",Black/White,"['3', '4', '5', '6']"
Reebok Women's Club C Cleated Mid Black/White Sneaker,060601ACYH3," R 1,899.95",Reebok,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59195511.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59195511_01.jpg']]",Black/White,"['3', '4', '5', '6', '7', '8']"
Reebok Women's Club C Cleated White Sneaker,060601ACYH4," R 1,899.95",Reebok,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59195514.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59195514_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
adidas Originals Junior Ozelia Orange Sneaker,060601ACRQ3," R 1,399.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59096359.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59096359_01.jpg']]",Orange,"['3', '4', '5', '6']"
New Balance Women's 327 Lilac Sneaker,060601ACMR6," R 2,099.95",New Balance,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998031.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998031_01.jpg']]",Lilac,"['3', '4', '5', '6', '7', '8']"
New Balance Women's 327 Black Sneaker,060601ACMR5," R 2,099.95",New Balance,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998032.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998032_01.jpg']]",Black,"['3', '4', '5', '6', '7', '8']"
New Balance Women's 237 Black Sneaker,060601ACVZ8," R 1,299.95",New Balance,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59161212.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59161212_01.jpg']]",White/Black,"['3', '4', '5', '6', '7', '8']"
Nike Women's Air Force 1 '07 White/Green Sneaker,060601ACAH5," R 1,799.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628052.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628052_01.jpg']]",White/Green,"['3', '4', '5', '6', '7', '8']"
Puma Women's Mayze White Sneaker,060601ACSB5," R 1,899.95",Puma,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59108078.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59108078_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
Puma Junior X-Ray Black Sneaker,060601ACWG8, R 999.95,Puma,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164642.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164642_01.jpg']]",Black,"['3', '4', '5', '6']"
Puma Junior X-Ray 2 Mid Black Sneaker,060601ACWH0," R 1,299.95",Puma,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164646.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164646_01.jpg']]",Black,"['3', '4', '5', '6']"
adidas Originals x Disney Women's Triple Platforum Blue Sneaker,060601ACWW8," R 2,799.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59176991.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59176991_01.jpg']]",Blue,"['3', '4', '5', '6', '7', '8']"
Nike Junior Air Force 1 LV8 3 Natural Sneaker,060601ACAN1," R 1,599.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629633.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629633_01.jpg']]",Natural,"['3', '4', '5', '6']"
Puma Women's Cali Sport White Sneaker,060601ACWG5," R 1,899.95",Puma,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164577.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164577_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
adidas Originals Women's 2K ZX Boost Natural Sneaker,060601ACRP1," R 2,799.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095902.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095902_01.jpg']]",Natural,"['3', '4', '5', '6', '7', '8']"
Vans x Spongebob Junior Authentic Multicolour Sneaker,060601ACMY8," R 1,099.95",Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006881.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006881_01.jpg']]",Multicolour,"['3', '4', '5']"
Nike Women's Air Force 1 '07 LX White Sneaker,060601ABLD5," R 1,999.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57428559.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57428559_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
Vans x Spongebob Junior Old Skool Multicolour Sneaker,060601ACMY0," R 1,499.95",Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006873.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006873_01.jpg']]",Multicolour,"['3', '4', '5']"
Puma Women's Cali Sport White Sneaker,060601ACWG2," R 1,899.95",Puma,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164580.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164580_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
adidas Originals Women's 2K ZX Boost Pure White/Purple Sneaker,060601ACRO5," R 2,699.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095896.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095896_01.jpg']]",White/Purple,"['3', '4', '5', '6', '7', '8']"
Vans x Spongebob Junior Classic Slip-On Multicolour Sneaker,060601ACMY2," R 1,199.95",Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006875.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006875_01.jpg']]",Multicolour,"['3', '4', '5']"
adidas Originals Women's Stan Smith White/Gold Sneaker,060601ACRP4," R 1,699.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095899.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095899_01.jpg']]",White/Gold,"['3', '4', '5', '6', '7', '8']"
Vans x Spongebob Women's Era Multicolour Sneaker,060601ACNA7," R 1,299.95",Vans,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59007531.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59007531_01.jpg']]",Multicolour,"['3', '4', '5', '6', '7', '8']"
Vans x Spongebob Junior SK8-HI 38 DX Multicolour Sneaker,060601ACMY4," R 1,699.95",Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006877.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006877_01.jpg']]",Multicolour,"['3', '4', '5']"
adidas Originals Women's ZX 1K Boost Pink Sneaker,060601ACRO7," R 1,699.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095843.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095843_01.jpg']]",Pink,"['3', '4', '5', '6', '7', '8']"
adidas Originals Women's ZX 2K Boost White/Purple Sneaker,060601ACRO1," R 2,799.95",Adidas,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095895.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095895_01.jpg']]",White/Purple,"['3', '4', '5', '6', '7', '8']"
adidas Originals Junior ZX 2K Boost Fatigue Sneaker,060601ACRO0," R 2,299.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095894.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095894_01.jpg']]",Fatigue,"['3', '4', '5', '6']"
adidas Original Junior ZX 2K Boost Navy Sneaker,060601ACRO8," R 2,299.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095842.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095842_01.jpg']]",Navy,"['3', '4', '5', '6']"
adidas Originals Junior ZX 2K Boost White/Pink Sneaker,060601ACRP3," R 2,299.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095903.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095903_01.jpg']]",White/Pink,"['3', '4', '5', '6']"
adidas Originals Junior ZX 2K Boost Multicolour Sneaker,060601ACRO9," R 2,299.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095905.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095905_01.jpg']]",Multicolour,"['3', '4', '5', '6']"
Reebok Women's Club C 85 White/Grey Sneaker,060601ACGL4, R 299.00,Reebok,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57700088.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57700088_01.jpg']]",White/Grey,"['3', '5', '7', '8']"
adidas Originals Junior Pink Sneaker,060601ACRO4, R 899.95,Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095898.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59095898_01.jpg']]",Pink,"['3', '4', '5', '6', '7', '8']"
Reebok Women's Classics Nylon Purple Sneaker,060601ACGL5, R 249.00,Reebok,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57700231.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57700231_01.jpg']]",Purple,"['3', '4', '6', '7', '8']"
Nike Women's Air Force 1 Lv8 White/Green Sneaker,060601ACAM3," R 1,599.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629446.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629446_01.jpg']]",White/Green,"['3', '4', '5', '6']"
Puma Women's Mayze Leather White Sneaker,060601ACWG4," R 1,899.95",Puma,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164579.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59164579_01.jpg']]",White,"['3', '4', '5', '6', '7', '8']"
Jordan Women's Ma2 Red/Black Sneaker,060601ACAF2," R 2,299.95",Jordan,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57627387.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57627387_01.jpg']]",Red/Black,"['3', '4', '5', '6', '7', '8']"
adidas Originals Junior Forum White/Blue Sneaker,060601ACSF8," R 1,599.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59109506.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59109506_01.jpg']]",White/Blue,"['3', '4', '5', '6', '7', '9']"
Nike Women's Air Force 1 '07 Pink/White Sneaker,060601ACAH6," R 1,799.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628051.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628051_01.jpg']]",Pink/White,"['3', '5', '6', '7', '8']"
Nike Junior Blazer Mid '77 White Sneaker,060601ACAN0," R 1,499.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629630.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629630_01.jpg']]",White,"['3', '4', '5', '6']"
adidas Originals Junior NY 92 Sport White/Silver Sneaker,060601ACNY7," R 1,099.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59054875.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59054875_01.jpg']]",White/Silver,"['3', '4', '5', '6']"
Puma Junior Cali Sport White Sneaker,060601ACDV8," R 1,399.95",Puma,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57680086.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57680086_01.jpg']]",White,"['3', '4', '5', '6']"
Nike Women's Waffle One Turquoise Sneaker,060601ACAJ7," R 1,799.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628675.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628675_01.jpg']]",Turquoise,"['3', '4', '5', '6', '7', '8']"
Nike Women's Waffle One Pink Sneaker,060601ACAI1," R 1,799.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628203.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628203_01.jpg']]",Pink,"['3', '4', '5', '6', '7', '8']"
New Balance Women's 237 Multicolour Sneaker,060609AAAK9," R 1,599.95",New Balance,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58959463.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58959463_01.jpg']]",Multicolour,"['3', '4', '5', '6', '7', '8']"
Nike Junior Waffle One Green Sneaker,060601ACAN9," R 1,399.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629938.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629938_01.jpg']]",Green,"['3', '4', '5', '6']"
Nike Junior Waffle One Black Sneaker,060601ACAN3," R 1,399.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629933.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629933_01.jpg']]",Black,"['3', '4', '5', '6']"
Nike Women's Air Max Bolt White/Pink Sneaker,060601ACAJ3," R 1,599.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628483.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628483_01.jpg']]",White/Pink,"['3', '4', '5', '6', '7', '8']"
Nike Women's Daybreak Multicolour Sneaker,060601ACAJ0," R 1,599.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628478.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57628478_01.jpg']]",Cream,"['3', '4', '5', '6', '7', '8']"
Vans Junior Old Skool White Sneaker,060601ACMY6, R 999.95,Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006879.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59006879_01.jpg']]",White,"['3', '4', '5']"
Vans Women's Era Pink Sneaker,060601ACNB1, R 749.95,Vans,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59007533.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59007533_01.jpg']]",Purple,"['3', '4', '5', '6', '7', '8']"
Nike Women's Blazer Mid '77 SE White/Pink Sneaker,060601ACAF8," R 1,999.95",Nike,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57627579.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57627579_01.jpg']]",White/Pink,"['3', '4', '5', '6', '7', '8']"
New Balance Women's 57/40 White/Orange Sneaker,060609AAAL7," R 1,999.95",New Balance,women,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58959567.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58959567_01.jpg']]",White/Orange,"['3', '4', '5', '6', '7', '8']"
