name,product_id,price,brand,age,images,color,shoes sizes
5740 - carnival (695),689770,2199.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176649/original.jpg', 'http://assets.superbalistcdn.co.za/2176649/original.jpg']",Carnival,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
5740 - pigment (481),689771,2199.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176692/original.jpg', 'http://assets.superbalistcdn.co.za/2176692/original.jpg']",Pigment,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Suede teams - puma royal-vibrant orange,689464,1499.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176318/original.jpg', 'http://assets.superbalistcdn.co.za/2176318/original.jpg']",Puma royal-Vibrant orange,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Rs-x cnv - puma white-eggnog-shifting sand,689475,1999.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176357/original.jpg', 'http://assets.superbalistcdn.co.za/2176357/original.jpg']",Puma white-Eggnog-Shifting sand,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
Rs-x³ hard drive - puma black-poppy red,689476,1999.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176105/original.jpg', 'http://assets.superbalistcdn.co.za/2176105/original.jpg']",Puma black-Poppy red,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Rackam core mid - zelt,729264,2299.00,G-Star RAW,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176040/original.jpg', 'http://assets.superbalistcdn.co.za/2176040/original.jpg']",Zelt ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Instapump fury og - true grey 7/true grey 8/alert yellow,636469,2299.00,Reebok,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2050115/original.jpg', 'http://assets.superbalistcdn.co.za/2050115/original.jpg']",True grey 7/True grey 8/Alert yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Suede classic xxi - gray violet-puma white,689470,1499.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176062/original.jpg', 'http://assets.superbalistcdn.co.za/2176062/original.jpg']",Gray violet-Puma white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
S-kb sle sneakers - iron gate,672697,2599.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066282/original.jpg', 'http://assets.superbalistcdn.co.za/2066282/original.jpg']",Iron Gate,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Rs 2.0 futura - puma black-poppy red-quarry,689474,1599.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2175938/original.jpg', 'http://assets.superbalistcdn.co.za/2175938/original.jpg']",Puma black-Poppy red-Quarry,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
X-ray 2 square - puma black-puma white-star sapphire-soft fluo yellow,689459,1399.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2175910/original.jpg', 'http://assets.superbalistcdn.co.za/2175910/original.jpg']",Puma black - White - star sapphire - Soft fluo yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
Cadet ii - black/black,729261,1499.00,G-Star RAW,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2175981/original.jpg', 'http://assets.superbalistcdn.co.za/2175981/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
720 - reflection (073),689805,1199.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176721/original.jpg', 'http://assets.superbalistcdn.co.za/2176721/original.jpg']",Reflection,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 10.5']"
Mirage tech - gray violet-puma white,689471,1899.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2072022/original.jpg', 'http://assets.superbalistcdn.co.za/2072022/original.jpg']",Grey violet - Puma white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Style rider cnv - gray violet-brush,689477,1899.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2176222/original.jpg', 'http://assets.superbalistcdn.co.za/2176222/original.jpg']",Gray violet-brush,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Gel-lyte iii og - lichen green/black,673251,1799.00,ASICS,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2174329/original.jpg', 'http://assets.superbalistcdn.co.za/2174329/original.jpg']",Lichen green/Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Delpala - crew navy/ftwr white/hi-res yellow,636314,1199.00,adidas Originals,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2174385/original.jpg', 'http://assets.superbalistcdn.co.za/2174385/original.jpg']",Crew navy/ftwr white/hi-res yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
Mirage og eb -  earthbreak mmq,689572,1999.00,PUMA Select,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2071846/original.jpg', 'http://assets.superbalistcdn.co.za/2071846/original.jpg']",Eggnog - Puma white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-mydori mc sneakers - white,672685,4799.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2069868/original.jpg', 'http://assets.superbalistcdn.co.za/2069868/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 '80s archive print hi - archive print - skate inspired,714041,1599.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171777/original.jpg', 'http://assets.superbalistcdn.co.za/2171777/original.jpg']",Egret/court green/converse black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star ultra lightweight ox - chuck taylor all star ultra,714052,1399.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171782/original.jpg', 'http://assets.superbalistcdn.co.za/2171782/original.jpg']",String/pale putty/red bark,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
574d rugged - white (100),689763,1799.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171055/original.jpg', 'http://assets.superbalistcdn.co.za/2171055/original.jpg']",White/Multi,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
327 - moonbeam (121),689785,1699.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171151/original.jpg', 'http://assets.superbalistcdn.co.za/2171151/original.jpg']",Moonbeam,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 11.5']"
574d rugged - black/blue (945),689764,1799.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170992/original.jpg', 'http://assets.superbalistcdn.co.za/2170992/original.jpg']",Black/Blue,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
327 - ghost pepper (690),689786,1699.00,New Balance ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171200/original.jpg', 'http://assets.superbalistcdn.co.za/2171200/original.jpg']",Ghost pepper,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 11.5']"
Converse renew chuck taylor all star crater knit hi - renew knit,714047,1899.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171748/original.jpg', 'http://assets.superbalistcdn.co.za/2171748/original.jpg']",Black/mason/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Converse g4 court daze hi - court daze,714075,2799.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171728/original.jpg', 'http://assets.superbalistcdn.co.za/2171728/original.jpg']",Black/bright poppy/harbor teal,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 seasonal color recycled canvas hi - seasonal color vintage canvas,714036,1099.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2171734/original.jpg', 'http://assets.superbalistcdn.co.za/2171734/original.jpg']",Terracotta pink/egret/egret,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Arthur coleman - mil green yellow,726820,2349.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169599/original.jpg', 'http://assets.superbalistcdn.co.za/2169599/original.jpg']",mil green yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Room blackwell - black ,726822,3299.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169734/original.jpg', 'http://assets.superbalistcdn.co.za/2169734/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Blog erik - white,726829,3549.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169390/original.jpg', 'http://assets.superbalistcdn.co.za/2169390/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Blog erik - burgundy,726830,3549.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169431/original.jpg', 'http://assets.superbalistcdn.co.za/2169431/original.jpg']",Burgundy ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star high street wordmark print mid - wordmark,714039,1099.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170159/original.jpg', 'http://assets.superbalistcdn.co.za/2170159/original.jpg']",gravel/university red/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 '80s archive print ox - archive print - skate inspired,714042,1499.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170450/original.jpg', 'http://assets.superbalistcdn.co.za/2170450/original.jpg']",Dolphin/hyper pink/black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 '80s archive print ox - archive print - skate inspired,714044,1499.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170483/original.jpg', 'http://assets.superbalistcdn.co.za/2170483/original.jpg']",hyper pink/digital blue/black ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star street canvas mid - summer daze,714055,1199.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170489/original.jpg', 'http://assets.superbalistcdn.co.za/2170489/original.jpg']",mouse/ash stone/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Converse renew chuck 70 recycled knit ox - renew knit,714062,1699.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170378/original.jpg', 'http://assets.superbalistcdn.co.za/2170378/original.jpg']",light field surplus/string/barely volt,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 popped cork ox - summer daze,714066,1699.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170341/original.jpg', 'http://assets.superbalistcdn.co.za/2170341/original.jpg']",Egret/gum/egret,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Ua old skool - (retro cali) marsala/spectrum blue,687811,949.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170535/original.jpg', 'http://assets.superbalistcdn.co.za/2170535/original.jpg']",marsala/spectrum blue,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Converse renew chuck taylor all star crater knit hi - renew knit,714071,1899.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170411/original.jpg', 'http://assets.superbalistcdn.co.za/2170411/original.jpg']",light field surplus/string/barely volt,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Ua era 59 - (c&l) true white/dress blues,687823,899.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170595/original.jpg', 'http://assets.superbalistcdn.co.za/2170595/original.jpg']",True white/dress blues,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Ua old skool - (retro cali) raven/spectrum blue,687812,949.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170548/original.jpg', 'http://assets.superbalistcdn.co.za/2170548/original.jpg']",raven/spectrum blue,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Ua era 59 - (c&l) saffron/true white,687822,899.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170603/original.jpg', 'http://assets.superbalistcdn.co.za/2170603/original.jpg']",Saffron/true white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Converse cons chuck taylor all star pro white widow hi - roll up,714073,1699.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170507/original.jpg', 'http://assets.superbalistcdn.co.za/2170507/original.jpg']",black/university red/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star high street wordmark print mid - wordmark,714040,1099.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170119/original.jpg', 'http://assets.superbalistcdn.co.za/2170119/original.jpg']",black/bold wasabi/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star high street canvas mid - summer daze mws,714046,1199.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170499/original.jpg', 'http://assets.superbalistcdn.co.za/2170499/original.jpg']",Natural ivory/sesame/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 archive paint splatter print hi - archive print - paint splatter,714059,1699.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169854/original.jpg', 'http://assets.superbalistcdn.co.za/2169854/original.jpg']",egret/digital blue/egret,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 archive paint splatter print ox - archive print - paint splatter,714060,1599.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169940/original.jpg', 'http://assets.superbalistcdn.co.za/2169940/original.jpg']",sunflower gold/egret/aegean storm,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 seasonal color recycled canvas ox - seasonal color vintage canvas,714063,999.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169804/original.jpg', 'http://assets.superbalistcdn.co.za/2169804/original.jpg']",banana cake/egret/egret,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Astro system - black,726823,3299.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2179017/original.jpg', 'http://assets.superbalistcdn.co.za/2179017/original.jpg']",Olive ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Spot cap bear - white,726825,3749.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169546/original.jpg', 'http://assets.superbalistcdn.co.za/2169546/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Pinch basic - white,726828,3199.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169485/original.jpg', 'http://assets.superbalistcdn.co.za/2169485/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Drow wilthot - black,726831,2349.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169457/original.jpg', 'http://assets.superbalistcdn.co.za/2169457/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star crater recycled canvas hi - summer daze,714074,1899.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170218/original.jpg', 'http://assets.superbalistcdn.co.za/2170218/original.jpg']",Summer daze,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Spot cap bear - mil green,726826,3749.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169565/original.jpg', 'http://assets.superbalistcdn.co.za/2169565/original.jpg']",Mil Green ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Adrien gates - ch grey navy,726819,2549.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169683/original.jpg', 'http://assets.superbalistcdn.co.za/2169683/original.jpg']",ch grey navy,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Room meadown - black camo,726821,3299.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169755/original.jpg', 'http://assets.superbalistcdn.co.za/2169755/original.jpg']",Black Camo,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Pinch basic - black,726827,3199.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169515/original.jpg', 'http://assets.superbalistcdn.co.za/2169515/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck taylor all star crater recycled canvas hi - summer daze,714076,1899.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170169/original.jpg', 'http://assets.superbalistcdn.co.za/2170169/original.jpg']",harbor teal/black/white - summer daze,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Skid grip 80's archive print ox - archive print,714067,1399.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2169656/original.jpg', 'http://assets.superbalistcdn.co.za/2169656/original.jpg']",black/court green/white - archive print,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Chuck 70 cork hi - summer daze,714064,1699.00,Converse,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2170271/original.jpg', 'http://assets.superbalistcdn.co.za/2170271/original.jpg']",Black/egret/red bark,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-astico low cut sneakers - white,672692,1999.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066150/original.jpg', 'http://assets.superbalistcdn.co.za/2066150/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-mydori mc sneakers - white,672686,3999.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2069799/original.jpg', 'http://assets.superbalistcdn.co.za/2069799/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-serendipity low cut sneakers - black / cyber yellow,672701,2899.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2068426/original.jpg', 'http://assets.superbalistcdn.co.za/2068426/original.jpg']",Black/Cyber yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Puma dc past leisure - forest night-forest night,689467,1199.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2168438/original.jpg', 'http://assets.superbalistcdn.co.za/2168438/original.jpg']",Forest night-forest night,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
S-kb sle sneakers - wind chime,672698,2599.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066330/original.jpg', 'http://assets.superbalistcdn.co.za/2066330/original.jpg']",Wind chime,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-astico low cut sneakers - black,672691,1999.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066136/original.jpg', 'http://assets.superbalistcdn.co.za/2066136/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-astico mid cut sneakers - white,672688,2199.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066186/original.jpg', 'http://assets.superbalistcdn.co.za/2066186/original.jpg']",White,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-astico mid cut sneakers - kangaroo,672689,2199.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066204/original.jpg', 'http://assets.superbalistcdn.co.za/2066204/original.jpg']",Kangaroo,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
S-astico mid cut sneakers - castlerock,672690,2199.00,Diesel ,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2066221/original.jpg', 'http://assets.superbalistcdn.co.za/2066221/original.jpg']",Castlerock,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Kamikaze II - Candyland,637226,2499.00,Reebok,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2121584/original.jpg', 'http://assets.superbalistcdn.co.za/2121584/original.jpg']","Super Green, Bright Orange & Blue Bomb","['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Randburg NY - navy,715923,2499.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163304/original.jpg', 'http://assets.superbalistcdn.co.za/2163304/original.jpg']",Navy ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Randburg NY- grey,715921,2499.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163323/original.jpg', 'http://assets.superbalistcdn.co.za/2163323/original.jpg']",Grey,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Eparktown NY - black,715919,2299.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163367/original.jpg', 'http://assets.superbalistcdn.co.za/2163367/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Randburg NY - mil green,715920,2499.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163334/original.jpg', 'http://assets.superbalistcdn.co.za/2163334/original.jpg']",Mil Green ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Authentic 44 dx - (anaheim factory) sidewall print,687750,999.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2162909/original.jpg', 'http://assets.superbalistcdn.co.za/2162909/original.jpg']",OG blue/scene as,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
Eparktown ny (rv980019t)  - mil green,715918,2299.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163359/original.jpg', 'http://assets.superbalistcdn.co.za/2163359/original.jpg']",Mil Green ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Randburg NY- black,715922,2499.00,Replay,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2163288/original.jpg', 'http://assets.superbalistcdn.co.za/2163288/original.jpg']",Black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Mirage tech - puma white-puma black,689443,1899.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2072016/original.jpg', 'http://assets.superbalistcdn.co.za/2072016/original.jpg']",puma white-puma black,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Question mid - Candyland,637227,2999.00,Reebok,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2121551/original.jpg', 'http://assets.superbalistcdn.co.za/2121551/original.jpg']","White, Pixie Pink & Goal Green","['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Mexico 66 - iron navy/cilantro,674642,1349.00,Onitsuka Tiger,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2161770/original.jpg', 'http://assets.superbalistcdn.co.za/2161770/original.jpg']",iron navy/cilantro,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Mexico 66 - turkish sea/white,674643,1349.00,Onitsuka Tiger,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2161793/original.jpg', 'http://assets.superbalistcdn.co.za/2161793/original.jpg']",turkish sea/white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Wild rider layers - puma white-urban red,715623,2199.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2159195/original.jpg', 'http://assets.superbalistcdn.co.za/2159195/original.jpg']",Puma white-Urban red,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Wild rider layers - puma white-viridian green,715624,2199.00,PUMA,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2159212/original.jpg', 'http://assets.superbalistcdn.co.za/2159212/original.jpg']",Puma white/viridian green,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Ua old skool - (off the wall) dress blues/true blue,687824,899.00,Vans,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2159445/original.jpg', 'http://assets.superbalistcdn.co.za/2159445/original.jpg']",Dress blues/True blue,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Japan s - midnight/midnight,673258,999.00,ASICS,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2149418/original.jpg', 'http://assets.superbalistcdn.co.za/2149418/original.jpg']",midnight/midnight ,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11']"
Continental 80 stripes - ftwr white/grey two/semi frozen yellow,636308,1699.00,adidas Originals,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2157761/original.jpg', 'http://assets.superbalistcdn.co.za/2157761/original.jpg']", ftwr white/grey two/semi frozen yellow,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
Supercourt - core black/ultra purple/ftwr white,636311,1699.00,adidas Originals,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2157875/original.jpg', 'http://assets.superbalistcdn.co.za/2157875/original.jpg']",Core black/ultra purple/ftwr white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12']"
Reebok x BBC Instapump Fury Boost,722465,2999.00,Reebok,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2157681/original.jpg', 'http://assets.superbalistcdn.co.za/2157681/original.jpg']",Dandy blue/sky blue/ylw,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
Stan smith - ftwr white/team royal blue/ftwr white,636309,1599.00,adidas Originals,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2158002/original.jpg', 'http://assets.superbalistcdn.co.za/2158002/original.jpg']",ftwr white/team royal blue/ftwr white,"['UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
